web-scraper-order,web-scraper-start-url,containers,containers-href,Name,Price,Adress,img_link
"1732711002-88","https://sn.coinafrique.com/categorie/autres-animaux?page=5","50 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/canard-colvert-2876451","Canard Colvert","50 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2876451_uploaded_image1_1610052488.jpg"
"1732711005-89","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/bouc-race-laitiere-2881915","Bouc race laitière","Prix sur demande","Saly, Sénégal","https://images.coinafrique.com/thumb_2881915_uploaded_image1_1610303521.jpg"
"1732711008-90","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/chaton-noir-blanc-2886750","Chaton noir blanc","Prix sur demande","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_2886750_uploaded_image1_1610486302.jpg"
"1732711010-91","https://sn.coinafrique.com/categorie/autres-animaux?page=5","70 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/dinde-rouge-2888081","Dinde rouge","70 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2888081_uploaded_image1_1610544422.jpg"
"1732711012-92","https://sn.coinafrique.com/categorie/autres-animaux?page=5","12 500CFA","https://sn.coinafrique.com/annonce/autres-animaux/perruches-inseparables-2896567","Perruches - inséparables","12 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2896567_uploaded_image1_1610914575.jpg"
"1732711015-93","https://sn.coinafrique.com/categorie/autres-animaux?page=5","1 500 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/jument-arabe-2924412","Jument arabe","1 500 000 CFA","Kébémer, Sénégal","https://images.coinafrique.com/thumb_2924412_uploaded_image1_1612197584.jpg"
"1732711018-94","https://sn.coinafrique.com/categorie/autres-animaux?page=5","35 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-senegal-avec-cage-2930350","Perroquet Sénégal avec cage","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_2930350_uploaded_image1_1612388040.jpg"
"1732711020-95","https://sn.coinafrique.com/categorie/autres-animaux?page=5","85 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/couple-oie-de-toulouse-adulte-2936871","Oies de toulouse","450 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3413662_uploaded_image1_1635765247.jpg"
"1732711023-96","https://sn.coinafrique.com/categorie/autres-animaux?page=5","160 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-turque-2966724","Chaton Angora turque","160 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2966724_uploaded_image1_1614082274.jpg"
"1732711025-97","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/autres-animaux/buf-2968890","","","",""
"1732711028-98","https://sn.coinafrique.com/categorie/autres-animaux?page=5","130 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/bouc-2995656","Bouc","130 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2995656_uploaded_image1_1615445384.jpg"
"1732711038-99","https://sn.coinafrique.com/categorie/autres-animaux?page=4","2 500CFA","https://sn.coinafrique.com/annonce/autres-animaux/porc-3004606","Porc","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3004606_uploaded_image1_1615897391.jpg"
"1732711040-100","https://sn.coinafrique.com/categorie/autres-animaux?page=4","35 000CFA","https://sn.coinafrique.com/annonce/autres-animaux/laor-noir-3005811","Laor noir","35 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3005811_uploaded_image1_1615937465.jpg"
